OTU	C1_WGSerr_r0.sorted.bam	C18_WGSerr_r0.sorted.bam	C19_WGSerr_r0.sorted.bam	C2_WGSerr_r0.sorted.bam	C20_WGSerr_r0.sorted.bam	C3_WGSerr_r0.sorted.bam	C4_WGSerr_r0.sorted.bam	C5_WGSerr_r0.sorted.bam	C6_WGSerr_r0.sorted.bam	C7_WGSerr_r0.sorted.bam	C8_WGSerr_r0.sorted.bam	C10_WGSerr_r0.sorted.bam	C9_WGSerr_r0.sorted.bam	C11_WGSerr_r0.sorted.bam	C12_WGSerr_r0.sorted.bam	C13_WGSerr_r0.sorted.bam	C14_WGSerr_r0.sorted.bam	C15_WGSerr_r0.sorted.bam	C16_WGSerr_r0.sorted.bam	C17_WGSerr_r0.sorted.bam
GCF_000017745.1_ASM1774v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000027125.1_ASM2712v1_genomic.fna	0	0.000447	0	0	0.000705	0.002456	0	0	0	0	0	0	0	0.000798	0.004276	0	0.001803	0	0	0.001495
GCF_000158395.1_ASM15839v1_genomic.fna	0.014881	0.007108	0	0.019401	0	0.00754	0.003991	0.019058	0.01595	0.018248	0.012623	0.003178	0.018116	0.001665	0.00936	0.017193	0	0.002372	0.009141	0.003532
GCF_000163175.1_ASM16317v1_genomic.fna	0	0	0.001101	0	0	0	0	0.001862	0	0.001782	0	0	0.001098	0	0	0	0	0	0	0.000941
GCF_000163195.1_ASM16319v1_genomic.fna	0.000176	0	0	0	0	0.000886	0	0	0	0	0	0	0.001731	0.001331	0.001516	0	0	0	0	0
GCF_000167875.1_ASM16787v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000167915.2_ASM16791v2_genomic.fna	0	0.012956	0.006424	0.006891	0.009342	0.00658	0.002844	0.004559	0	0.00531	0	0	0.000423	0.006736	0.009441	0.007812	0.01443	0.010956	0.017865	0.004092
GCF_000176555.2_ASM17655v2_genomic.fna	0	0	0	0	0	0	0	0	0	0.001918	0	0	0	0	0	0	0	0	0	0
GCF_000176575.2_ASM17657v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176615.2_ASM17661v2_genomic.fna	0	0	0.001059	0.004493	0.006876	0	0	0	0	0	0	0.002149	0.002553	0	0.000747	0	0	0.004044	0.001131	0
