OTU	C1_WGSerr_r0.sorted.bam	C18_WGSerr_r0.sorted.bam	C19_WGSerr_r0.sorted.bam	C2_WGSerr_r0.sorted.bam	C20_WGSerr_r0.sorted.bam	C3_WGSerr_r0.sorted.bam	C4_WGSerr_r0.sorted.bam	C5_WGSerr_r0.sorted.bam	C6_WGSerr_r0.sorted.bam	C7_WGSerr_r0.sorted.bam	C8_WGSerr_r0.sorted.bam	C10_WGSerr_r0.sorted.bam	C9_WGSerr_r0.sorted.bam	C11_WGSerr_r0.sorted.bam	C12_WGSerr_r0.sorted.bam	C13_WGSerr_r0.sorted.bam	C14_WGSerr_r0.sorted.bam	C15_WGSerr_r0.sorted.bam	C16_WGSerr_r0.sorted.bam	C17_WGSerr_r0.sorted.bam
GCF_000017745.1_ASM1774v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000027125.1_ASM2712v1_genomic.fna	0.000926	0.003179	0.000971	0	0	0.000656	0.000977	0	0	0	0	0	0	0.002421	0	0	0	0.000599	0.002935	0.002934
GCF_000158395.1_ASM15839v1_genomic.fna	0	0	0	0	0	0	0	0.00112	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000163175.1_ASM16317v1_genomic.fna	0	0	0	0.000844	0.000213	0	0	0.000148	0	0.000346	0	0	0	0	0.003508	0	0	0	0.002603	0
GCF_000163195.1_ASM16319v1_genomic.fna	0	0	0	0.000871	0.006232	0.000926	0	0.000991	0.002515	0	0.001935	0.000926	0	0	0.000374	0	0	0.000994	0	0
GCF_000167875.1_ASM16787v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000167915.2_ASM16791v2_genomic.fna	0.013033	0.008113	0	0.004132	9.2e-05	0	0.009259	0.011799	0.013723	0.012673	0.014144	0.005074	0.010817	0.009624	0.003256	0.010876	0.005835	0.004469	0.01359	0.000699
GCF_000176555.2_ASM17655v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176575.2_ASM17657v2_genomic.fna	0.000822	0	0	0	0	0	0	0	0	0	0.000414	0	0	0	0	0	0	0	0	0
GCF_000176615.2_ASM17661v2_genomic.fna	0	0	0	0	0	0	0.000882	0	0.001681	0	0	0	0	0	0	0	0	0	3.2e-05	0
GCF_000176655.2_ASM17665v2_genomic.fna	0	0.002207	0.00145	0	0	0	5e-04	0	0	0	0.001476	0	0	0	0.001977	0.000393	0	0.001169	0	0
GCF_000188855.1_ASM18885v2_genomic.fna	0	0	0.000531	0	0	0	0	0	0	0	0	0	0	0.00109	0	0	0	0	0	0
GCF_000190815.1_ASM19081v1_genomic.fna	0.002243	0.011617	0	0	0	0	0.001178	0	0	0	0	0.004424	0.003351	0	0	0	0.002103	0	0	0.006187
GCF_000190835.1_ASM19083v1_genomic.fna	0.00903	0.007188	0	0.00602	0	0.009013	0.015312	0.010467	0	0	0.006803	0.010701	0.004043	0.009773	0.000522	0.012974	0.014537	0.003617	0.010965	0
GCF_000190955.1_ASM19095v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000190995.1_ASM19099v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000193975.1_ASM19397v2_genomic.fna	0	0	0	0	0.000767	0	0	0	0	0	0	0.004058	0	0	0	0	0	0	0	0
GCF_000194415.1_ASM19441v2_genomic.fna	0	0	0	0	0	0	0	0.001858	0.007474	0	0	0	0	0	0	0	0	0	0	0
GCF_000194685.1_ASM19468v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000219515.1_ASM21951v2_genomic.fna	0	0	0.002232	0	0	0	0	0	0	0.001311	0	0	0	0	0	0	0	0.00062	0	0
GCF_000225125.1_ASM22512v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.4e-05	0	0	0
GCF_000225205.1_ASM22520v2_genomic.fna	0	0	0	0	0	0	0	0.004654	0.000214	0	0	0	0	0	0	0	0	0	0	0
GCF_000234255.2_ASM23425v3_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000241995.1_Esch_coli_E101_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7e-05	0
GCF_000242015.1_Esch_coli_B093_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000525	0	0	0	0	0	0
GCF_000242055.1_Esch_coli_TA124_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00114	0	0	0	0	0	0
GCF_000249175.1_ASM24917v2_genomic.fna	0	0	0	0.000373	0	0	0	0	0	0	0	0	0.000474	0.008074	0	0	0	0	0	0.000466
GCF_000249535.1_ASM24953v2_genomic.fna	0	0.00157	0	0	0	0	0	0	0	0	0.001161	0	0	0	0.000201	0.002416	0	0	0.000902	3.7e-05
