OTU	C1_WGSerr_r0.sorted.bam	C18_WGSerr_r0.sorted.bam	C19_WGSerr_r0.sorted.bam	C2_WGSerr_r0.sorted.bam	C20_WGSerr_r0.sorted.bam	C3_WGSerr_r0.sorted.bam	C4_WGSerr_r0.sorted.bam	C5_WGSerr_r0.sorted.bam	C6_WGSerr_r0.sorted.bam	C7_WGSerr_r0.sorted.bam	C8_WGSerr_r0.sorted.bam	C10_WGSerr_r0.sorted.bam	C9_WGSerr_r0.sorted.bam	C11_WGSerr_r0.sorted.bam	C12_WGSerr_r0.sorted.bam	C13_WGSerr_r0.sorted.bam	C14_WGSerr_r0.sorted.bam	C15_WGSerr_r0.sorted.bam	C16_WGSerr_r0.sorted.bam	C17_WGSerr_r0.sorted.bam
GCF_000017745.1_ASM1774v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000027125.1_ASM2712v1_genomic.fna	0	0	0	0	0.006053	0	0.003269	0	0.00618	0	0	0	0	0.002686	0	0	0	0.003413	3e-05	0
GCF_000158395.1_ASM15839v1_genomic.fna	0.025614	0.016526	0.009959	0.025239	0.013155	0.012212	0	0.019025	0.031155	0.012494	0.023858	0	0.013029	0.008293	0.021184	0.009456	0.016305	0.001849	0.017109	0
GCF_000163175.1_ASM16317v1_genomic.fna	0.002387	0	0.006121	0	0	0.001834	0	0	0	0	0	0	0.001642	0	0.000682	0	0.000558	0	0.002217	0.001555
GCF_000163195.1_ASM16319v1_genomic.fna	0.000683	0.001301	0	0	0.005661	0.00181	0	0.002822	0	0.001274	0	0	0	0.002723	0	0.004313	0.002092	0	0.002927	0.00026
GCF_000167875.1_ASM16787v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000167915.2_ASM16791v2_genomic.fna	0.000322	0.007211	0.008157	0.016659	0.002316	0.007852	0	0.011855	0	0.001063	0	0	0	0	0.004559	0	0	0.015304	0	0.005461
GCF_000176555.2_ASM17655v2_genomic.fna	0	0	0	0.001063	0	0	0	0	0	0	0	0	0	0	0	0	0.000536	0	0	0
GCF_000176575.2_ASM17657v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176615.2_ASM17661v2_genomic.fna	0	0.001513	0	0	0	0.000984	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176655.2_ASM17665v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000843	0	0	0	0	0	0
GCF_000188855.1_ASM18885v2_genomic.fna	0.002891	0	0	0	0	0	0	0.008671	0.008597	0	0.008966	0	0.012936	0.001204	0.001695	0	0	0	0	0.000878
GCF_000190815.1_ASM19081v1_genomic.fna	0	0	0	0.013083	0	0	0	0.002338	0.004918	0	0	0	0	0	0	0	0	0.011036	0	0
GCF_000190835.1_ASM19083v1_genomic.fna	0.023007	0.001409	0.008946	0	0	0	0.014749	0	0	0.029468	0	0.022457	0.005976	0.024049	0.022222	0.012354	0	0.015087	0.019502	0.009842
GCF_000190955.1_ASM19095v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000190995.1_ASM19099v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000193975.1_ASM19397v2_genomic.fna	0	0	0	0.000326	0	0	0	0	0	0	0.000883	0	0.004091	0	0	0	0	0	0	0
GCF_000194415.1_ASM19441v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0.000452	0	0	0	0	0	0	0	0
GCF_000194685.1_ASM19468v2_genomic.fna	0	0	0	0	0	0	0	0	0	0.001455	0.004097	0	0	0	0	0	0	0	0	0
GCF_000219515.1_ASM21951v2_genomic.fna	0	0	0	0.00068	0	0	0	0	0	0	0	0	0.000702	0	0.001298	0	0	0	0	0
GCF_000225125.1_ASM22512v2_genomic.fna	0.003778	0	0	0.004524	0	0.001744	0.003387	0.011605	0	0	0.000532	0.000417	0	0	0	0	0	0	0.000818	0
GCF_000225205.1_ASM22520v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000234255.2_ASM23425v3_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000241995.1_Esch_coli_E101_V1_genomic.fna	0	0	0	0	0	0.002727	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000242015.1_Esch_coli_B093_V1_genomic.fna	0	0	0	0	0	0.002049	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000242055.1_Esch_coli_TA124_V1_genomic.fna	0	0	0.000999	0	0	0.000718	0	0.000844	0.003551	0	0	0	0	0	0.002893	0	0	0	0	0
GCF_000249175.1_ASM24917v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004077	0	0	0	0
GCF_000249535.1_ASM24953v2_genomic.fna	0	0.00051	0	0	0.000126	0	0	0	0	0	0	0	0	0.002261	0	0.001357	0	0	0	0
GCF_000249715.1_ASM24971v2_genomic.fna	0.004825	0	0	0	0	0	0.012305	0	0	0.000292	0	8.1e-05	0.003617	0	0	0	0.003942	0	0.000194	0
GCF_000250075.1_ASM25007v2_genomic.fna	0.002423	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005875	0	0	0	0	0
GCF_000250555.1_ASM25055v2_genomic.fna	0	0.0017	0	0	0	0	0	0.000367	0	0.00605	0.005557	0	0.000338	0.000435	0	0.000278	0	0	0	0
GCF_000252805.1_ASM25280v2_genomic.fna	0	0	0	0.00196	2e-06	0	0.001963	0	0	0.00098	0.000326	0.001893	0	0	0	0	0	0	0	0
GCF_000258145.1_ASM25814v1_genomic.fna	0	0	0.01263	0.008316	0	0	0	0	0	0	0	0	0	0	0	0	0.00176	0.010879	0	0.000522
GCF_000259135.1_ECAI27.hybrid.1_genomic.fna	0	0	0	0	0	0	0	0	0	0.000899	0.011078	0	0	0	0	0.003459	0	0	0	0
GCF_000261145.1_Esch_coli_M919_V2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009225	0.000739
GCF_000264095.1_ASM26409v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000264115.1_ASM26411v1_genomic.fna	0	0	0	0	0	0.00714	0.00099	0	0	0	0	0	0.005056	0	0	0	0	0	0	0
GCF_000264215.1_ASM26421v1_genomic.fna	0	0.00058	0	0	0	0	0.000106	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000264235.1_ASM26423v1_genomic.fna	0.019877	0.004761	0	0.009328	0.000812	0	0	0	0.01033	0.001736	0.018215	0.004303	0.006934	0	0.011847	8.7e-05	0.004611	0	0.009148	0
GCF_000284495.1_ASM28449v1_genomic.fna	0	0	0	0	0.001185	0	0.003328	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000303635.1_ASM30363v1_genomic.fna	0	0	0	0	0	0	0.000118	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000326185.1_Esch_coli_KTE109_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000326685.1_Esch_coli_KTE138_V1_genomic.fna	0	0	0.004403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000332755.1_ASM33275v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000350845.1_Esch_coli_KTE28_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000351025.1_Esch_coli_KTE193_V1_genomic.fna	0	0	0.005854	0	0	0.000894	0	0	0	0.002018	0	0	0	0	0.003635	0	0	0	0	0
GCF_000351185.1_Esch_coli_KTE213_V1_genomic.fna	0	0.011032	0.006718	0.003384	0.000512	0	0.009189	0	0.006904	0.004187	0	0.005384	0.011728	0.009488	0.001391	0.009062	0.004695	0.011193	0	0.008218
GCF_000351325.1_Esch_coli_KTE233_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0.000198	0	0	0	0	0	0	0
GCF_000351345.1_Esch_coli_KTE234_V1_genomic.fna	0.010146	0.015076	0.032964	0.007454	0.014507	0.002651	0.005512	0.018547	0	0.019925	0.011573	0.016845	0.019592	0.009694	0	0	0.007309	0.003985	0	0.017191
GCF_000351405.1_Esch_coli_KTE237_V1_genomic.fna	0	0	0	0	0	0.000538	0	0	0	0	0.003385	0.001902	0	0	0	0.004327	0	0	0	0
GCF_000351425.1_Esch_coli_KTE47_V1_genomic.fna	0	0	0.000843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000351505.1_Esch_coli_KTE55_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0.003881	0	0	0	0	0	0.003063	0	0	0	0
GCF_000351625.1_Esch_coli_KTE66_V1_genomic.fna	0	0	0	0	0.00075	0	0	0	0	0.000233	0.001343	0	0.001577	0	0	0.002366	0	0	0.000432	0
GCF_000351685.1_Esch_coli_KTE75_V1_genomic.fna	0	0	0	0	0	0.00124	0	0.0023	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000352105.1_Esch_coli_KTE9_V1_genomic.fna	0	0	0.001489	0	0	0.001216	0	0	0	0	0	0	0	0	0.000713	0	0	0	0	0
GCF_000352245.1_Esch_coli_KTE29_V1_genomic.fna	0.007692	0	0	0	0	0	0	0.003223	0	0.002016	0	0	0	0.002125	0	0	0.00245	0.004987	0	0
GCF_000352305.1_Esch_coli_KTE48_V1_genomic.fna	0.006216	0	0	0	0.009728	0	0	0	0.001189	0.009842	0	0	0.002362	0	0	0.00679	0	0.007714	0.005585	0.005907
GCF_000352425.1_Esch_coli_KTE78_V1_genomic.fna	0	0.004352	0	0	0.001481	0.001669	0	0	0.001069	0	0	0	0	0.004605	0.00013	0	0	0	0	0
GCF_000352465.1_Esch_coli_KTE84_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001203
GCF_000352525.1_Esch_coli_KTE115_V1_genomic.fna	0.137841	0.068741	0.080484	0.139397	0.246736	0.143045	0.13294	0.061222	0.125736	0.218736	0.061954	0.143747	0.068119	0.141244	0.130212	0.196649	0.201022	0.211644	0.200873	0.332168
GCF_000352585.1_Esch_coli_KTE135_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000352665.1_Esch_coli_KTE144_V1_genomic.fna	0	0	0	0	0	0	0.00136	0	0.000972	0	0	0	0.001659	0	0.001546	0	0.002114	0	0	0
GCF_000352685.1_Esch_coli_KTE146_V1_genomic.fna	0	0	0	0	0	0.001729	0	0	0	0	0	0	0	0	0	0	6.7e-05	0	0	0
GCF_000352925.1_Esch_coli_KTE196_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0.001132	0	0	0	0	0	0	0	0	0.000101	0
GCF_000354795.1_ASM35479v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000354915.1_ASM35491v1_genomic.fna	0.068183	0.10628	0.125363	0.103858	0.066706	0.075183	0.026856	0.167679	0.059359	0.067188	0.065356	0.035448	0.046078	0.081891	0.14229	0.020707	0.151553	0.069302	0.094877	0.065684
GCF_000355075.1_ASM35507v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000355095.1_ASM35509v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000355315.1_ASM35531v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000355435.1_ASM35543v1_genomic.fna	0	0	0.000186	0.003434	0	0	0.000414	0	0.002772	0	0	0	0	0	0	0	0	0	0	0
GCF_000355515.1_ASM35551v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000572
GCF_000355575.1_ASM35557v1_genomic.fna	0	0	0	0.015122	0.008707	0	0.00341	0	0	0.013358	0.006374	0.008522	0.008273	0.002781	0.006849	0.005687	0.006735	0	0	0
GCF_000356045.1_ASM35604v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000356165.1_ASM35616v1_genomic.fna	0	0	0	0	0.00273	0	0	0	0.001357	0.008107	0	0	0	0	0	0	0	0	0	0
GCF_000356665.1_ASM35666v1_genomic.fna	0	0	0.010688	0	0	0	0	0.00321	0.001068	0	0	0	0	0	0	0	0.003671	0.003541	0	0.007651
GCF_000357245.1_ASM35724v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000357885.1_ASM35788v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000359095.1_ASM35909v1_genomic.fna	0.003395	0	0	0	0	0.005428	0	0	0	0.006728	0.005623	0	0.002773	0	0	0	0	0	0	0
GCF_000397565.1_Ec72_E1F3_TOP2396-3_120714_genomic.fna	0.002049	0.001255	0	0	0	0.000795	0.001647	0	0	0.001086	0	0	0.000855	0	0	0	0	0	0	4.7e-05
GCF_000397725.1_Ec72_E1U1_TOP2386_MIRA_120724_genomic.fna	0	0.018776	0.019448	0.004633	0.010111	0.001457	0.005129	0.026765	0.00861	0.012856	0	0	0	0.002427	0.016821	0	0.033461	0	0.020043	0
GCF_000398885.1_Esch_coli_KTE33_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000407825.1_Esch_coli_KTE19_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000338	0	0.003051	0
GCF_000408045.1_Esch_coli_KTE41_V1_genomic.fna	0.006339	0.012773	0.001254	0.005118	0	0.007211	0.00949	0.010839	0.014501	0.014829	0.008416	0.003821	0.012689	0.019246	0.005032	0	0.01067	0.005642	0.009857	0.005946
GCF_000408085.1_Esch_coli_KTE185_V1_genomic.fna	0	0	0	0	0	0	0.000771	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000408345.1_Esch_coli_KTE61_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0.003038	0	0	0	0	0	5.6e-05	0
GCF_000408465.1_Esch_coli_KTE73_V1_genomic.fna	0	0	0.001364	0.007783	0.008998	0	0	0.005832	0.008781	0	0	0	1e-06	0	0.004851	0	0	0	0	0
GCF_000408545.1_Esch_coli_KTE98_V1_genomic.fna	0	0	0	0	0	0	9e-04	0.000156	0	0	0	0	0	0.00325	0	0.001632	0	0	0	0.004143
GCF_000408565.1_Esch_coli_KTE100_V1_genomic.fna	0.038872	0.067345	0.249159	0.047558	0.016692	0.09206	0.016527	0.073245	0.023192	0.038048	0.073265	0.079649	0.114983	0.035752	0.03824	0.023085	0.043319	0.123838	0.036423	0.054887
GCF_000408585.1_Esch_coli_KTE102_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000408645.1_Esch_coli_KTE108_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0.002411	0	0	0	0	0	0	0	0
GCF_000410675.1_ASM41067v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001534	0	0	0
GCF_000418595.1_E_coliMC6003-1.0_genomic.fna	0	0	0	0.006614	0	0	0	0.00135	0.002911	0.000302	0	0	0	0	0	0	0	0	0	0.000742
GCF_000446345.1_ASM44634v1_genomic.fna	0	0.001368	0	0	0	0.004229	0	0.000403	0	0.000635	0.005492	0	0	0	0.002784	0	0	0	0	0
GCF_000446465.1_ASM44646v1_genomic.fna	0	0	0	0	0.005502	0	0	0.00027	0	0	0	0	0	0	0.001326	0	0	0	0	0.004503
GCF_000446525.1_ASM44652v1_genomic.fna	0.003653	0	0	0.000801	0	0	0	0	0	0	0	0	0	0.000625	0	0	0	0.002188	0	0.001038
GCF_000446785.1_ASM44678v1_genomic.fna	0	0.011083	0.009107	0	0.002765	0	0	0	0	0	0	0.006413	0	0.008576	0	0.005233	0.001501	0	0.00777	0.001931
GCF_000446905.1_ASM44690v1_genomic.fna	0	0	0	0	0.000838	0	0	0	0	0	0	0	0.001362	0	0	0	0	0	0	7.7e-05
GCF_000447125.1_ASM44712v1_genomic.fna	0.002096	0	0	0	0	0	0	0	0	0.000545	0	0	0	0	0	0	0	0	0	0.000588
GCF_000447145.1_ASM44714v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000456345.1_Esch_coli_HVH_24_4-5985145_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	2.6e-05	0	0	0	0	0	0	0	0	0
GCF_000456705.1_Esch_coli_HVH_44_4-2298570_V1_genomic.fna	0	0	0	0	0	0	0	0	0.001131	0	0	0	0	0	0	7e-05	0	0	0	0
GCF_000457285.1_Esch_coli_HVH_90_4-3191362_V1_genomic.fna	0	0	0.002913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000458195.1_Esch_coli_HVH_147_4-5893887_V1_genomic.fna	0	0	0	0	0.001127	0	0	0	0	0	0	0	0	0	0.004739	0	0.00423	0.00098	0	0.001037
GCF_000458315.1_Esch_coli_HVH_155_4-4509048_V1_genomic.fna	0.089502	0.140889	0.047067	0.076271	0.118281	0.100553	0.028442	0.087723	0.120718	0.04466	0.043293	0.087817	0.152551	0.030797	0.132061	0.081718	0.064919	0.094007	0.038912	0.032202
GCF_000458915.1_Esch_coli_HVH_193_4-3331423_V1_genomic.fna	0	0	0	0	0	0	2.3e-05	0	0	0	0	0.002768	0	0.005151	0	0	0	0.000934	0	0.001994
GCF_000458935.1_Esch_coli_HVH_194_4-2356805_V1_genomic.fna	0	0	0	0.000462	0	0	0	0	0	0	0	0	0.00196	0	0	0	0	0	0.000263	0
GCF_000459315.1_Esch_coli_HVH_213_4-3042928_V1_genomic.fna	0	0	0	0	1.7e-05	0	0	7.5e-05	0.001761	0	0	0	0	0	0	0	0	0	0	0
GCF_000459675.1_Esch_coli_KOEGE_40_102a_V1_genomic.fna	0	0	0	0	0	0.004417	0.001899	0	0	0	0	0.002467	0.00249	0.007766	0	0	0	0	0	0
GCF_000459855.1_Esch_coli_KOEGE_71_186a_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000460035.1_Esch_coli_UMEA_3052-1_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0.00257	0	0	0	0	0	0	0	0
GCF_000460155.1_Esch_coli_UMEA_3108-1_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000460255.1_Esch_coli_UMEA_3124-1_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000460395.1_Esch_coli_UMEA_3155-1_V1_genomic.fna	0	0	0	0.003356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000460575.1_Esch_coli_UMEA_3175-1_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001092	0	0	0.002576	0	0.001358	0
GCF_000460735.1_Esch_coli_UMEA_3200-1_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0.001235	0	0	0	0	0.000547	0	0	0.000542	0
GCF_000460755.1_Esch_coli_UMEA_3201-1_V1_genomic.fna	0.001233	0	0	0	0	0.001265	0	0.008224	0.00844	0.001165	0	0	0	0.00553	0.004665	0.000201	0	0	0.001264	0
