OTU	C1_WGSerr_r0.sorted.bam	C18_WGSerr_r0.sorted.bam	C19_WGSerr_r0.sorted.bam	C2_WGSerr_r0.sorted.bam	C20_WGSerr_r0.sorted.bam	C3_WGSerr_r0.sorted.bam	C4_WGSerr_r0.sorted.bam	C5_WGSerr_r0.sorted.bam	C6_WGSerr_r0.sorted.bam	C7_WGSerr_r0.sorted.bam	C8_WGSerr_r0.sorted.bam	C10_WGSerr_r0.sorted.bam	C9_WGSerr_r0.sorted.bam	C11_WGSerr_r0.sorted.bam	C12_WGSerr_r0.sorted.bam	C13_WGSerr_r0.sorted.bam	C14_WGSerr_r0.sorted.bam	C15_WGSerr_r0.sorted.bam	C16_WGSerr_r0.sorted.bam	C17_WGSerr_r0.sorted.bam
GCF_000017745.1_ASM1774v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000027125.1_ASM2712v1_genomic.fna	0	0	0	0	0.006003	0	0.00293	0	0.006299	0	0	0	0	0.001916	0	0	0	0.002869	6.6e-05	0
GCF_000158395.1_ASM15839v1_genomic.fna	0.019828	0.015936	0.010296	0.030686	0.014159	0.006554	0	0.020594	0.03201	0.013301	0.024691	0	0.013271	0.007409	0.020508	0.007626	0.016867	0.001956	0.017402	0
GCF_000163175.1_ASM16317v1_genomic.fna	9.4e-05	0	0.005382	0	0	0	0	0	0	0	0	0	0.000538	0	0.00029	0	0	0	0.002443	0.001156
GCF_000163195.1_ASM16319v1_genomic.fna	0	0.001124	0	0	0.00532	0.000405	0	0.003047	0	0.000374	0	0	0	0.002497	0	0.004328	0.00201	0	0.002485	0
GCF_000167875.1_ASM16787v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000167915.2_ASM16791v2_genomic.fna	0.00243	0.00563	0.007034	0.015387	0.001869	0.007131	0	0.013882	0	0	0	0	0	0	0.004048	0	0	0.014114	0	0.005505
GCF_000176555.2_ASM17655v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176575.2_ASM17657v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176615.2_ASM17661v2_genomic.fna	0	0.001928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176655.2_ASM17665v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001123	0	0	0	0	0	0
GCF_000188855.1_ASM18885v2_genomic.fna	0.004858	0	0	0	0	0	0	0.010349	0.009631	0.000103	0.007569	0	0.013115	0.000398	0.002632	0	0	0	0	0.00028
GCF_000190815.1_ASM19081v1_genomic.fna	0	0	0	0.014396	0	0	0	0	0.005145	0	0	0	0	0	0	0	0	0.010869	0	0
