OTU	C1_WGSerr_r0.sorted.bam	C18_WGSerr_r0.sorted.bam	C19_WGSerr_r0.sorted.bam	C2_WGSerr_r0.sorted.bam	C20_WGSerr_r0.sorted.bam	C3_WGSerr_r0.sorted.bam	C4_WGSerr_r0.sorted.bam	C5_WGSerr_r0.sorted.bam	C6_WGSerr_r0.sorted.bam	C7_WGSerr_r0.sorted.bam	C8_WGSerr_r0.sorted.bam	C10_WGSerr_r0.sorted.bam	C9_WGSerr_r0.sorted.bam	C11_WGSerr_r0.sorted.bam	C12_WGSerr_r0.sorted.bam	C13_WGSerr_r0.sorted.bam	C14_WGSerr_r0.sorted.bam	C15_WGSerr_r0.sorted.bam	C16_WGSerr_r0.sorted.bam	C17_WGSerr_r0.sorted.bam
GCF_000017745.1_ASM1774v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000027125.1_ASM2712v1_genomic.fna	0	0	0	0	0.00202	0	0	0	0.003536	0	0	0	0	0	0	0	0	0	0	0
GCF_000158395.1_ASM15839v1_genomic.fna	0.017592	0.01267	0.010555	0.019325	0.007567	0.008011	0.002179	0.015864	0.021726	0.00651	0.014397	0	0.010674	0.011023	0.012723	0.008438	0.01339	0.004985	0.01743	0.002717
GCF_000163175.1_ASM16317v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000163195.1_ASM16319v1_genomic.fna	0	0	0	0	0.002023	0.000891	0	0	0	0	0	0	0	0	0	0.00085	0	0	0.000909	0
GCF_000167875.1_ASM16787v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000167915.2_ASM16791v2_genomic.fna	0	0.00621	0.000823	0.006587	0	0.002783	0	0.010345	0	0	0	0	0	0	0	0	0.000195	0.004027	0	0.004907
GCF_000176555.2_ASM17655v2_genomic.fna	0	0	0	3.7e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176575.2_ASM17657v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176615.2_ASM17661v2_genomic.fna	0	0.001823	0	0	0.000418	0.001761	0	0	0	0	0	0	0.000535	0.001076	0	0	0	0	0	0.000187
GCF_000176655.2_ASM17665v2_genomic.fna	0	0	0	0	0	0	0.001925	0.00073	0	0	0	0	0	0.002433	0	0	0	0	0	0
GCF_000188855.1_ASM18885v2_genomic.fna	0	0.002546	0	0.00115	0.000741	0.000367	0	0.007281	0.007575	0.000767	0.00413	0	0.008594	0	0.007472	0	0.003945	0	0	0.00269
GCF_000190815.1_ASM19081v1_genomic.fna	0.000171	1.3e-05	0	0.008625	0	0	0	0.003877	0.004147	0	0	0	0	0	0	0	0	0.006067	0	0
GCF_000190835.1_ASM19083v1_genomic.fna	0.01356	0.002288	0.000955	0	0	0	0.008988	0.002612	0	0.012472	0	0.010039	0.005921	0.01331	0.01323	0.012788	0	0.009716	0.01181	0.007103
GCF_000190955.1_ASM19095v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000190995.1_ASM19099v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000193975.1_ASM19397v2_genomic.fna	0	0	0	0	0	1.1e-05	0	0	0.001257	1.3e-05	0.001306	0	0.004207	0	0	0	0	0	0	0.000171
GCF_000194415.1_ASM19441v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000194685.1_ASM19468v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0.001697	0	0	0	0	0	0	0	0	0
GCF_000219515.1_ASM21951v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000225125.1_ASM22512v2_genomic.fna	0	0	0	0	0	0	0	0.001099	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000225205.1_ASM22520v2_genomic.fna	0	0	0.003577	0	0	0.004702	0.000231	0	0	0.000393	0	0	0	0	0	0.000961	0.00155	0	0	0
GCF_000234255.2_ASM23425v3_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001795
GCF_000241995.1_Esch_coli_E101_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000242015.1_Esch_coli_B093_V1_genomic.fna	0	0	0	0	0	1.7e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000242055.1_Esch_coli_TA124_V1_genomic.fna	0	0	0	0	0	0	0.000388	0	0.002719	0	0	0	0.000682	0	0.002355	0	0.001402	0	0	0.000622
