OTU	C1_WGSerr_r0.sorted.bam	C18_WGSerr_r0.sorted.bam	C19_WGSerr_r0.sorted.bam	C2_WGSerr_r0.sorted.bam	C20_WGSerr_r0.sorted.bam	C3_WGSerr_r0.sorted.bam	C4_WGSerr_r0.sorted.bam	C5_WGSerr_r0.sorted.bam	C6_WGSerr_r0.sorted.bam	C7_WGSerr_r0.sorted.bam	C8_WGSerr_r0.sorted.bam	C10_WGSerr_r0.sorted.bam	C9_WGSerr_r0.sorted.bam	C11_WGSerr_r0.sorted.bam	C12_WGSerr_r0.sorted.bam	C13_WGSerr_r0.sorted.bam	C14_WGSerr_r0.sorted.bam	C15_WGSerr_r0.sorted.bam	C16_WGSerr_r0.sorted.bam	C17_WGSerr_r0.sorted.bam
GCF_000017745.1_ASM1774v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000027125.1_ASM2712v1_genomic.fna	0	0.001693	0	0	0.000293	0.002599	0	0	0	0	0	0.00247	0.001525	0.000797	0.004056	0	0.002723	0	0	0.002636
GCF_000158395.1_ASM15839v1_genomic.fna	0.015253	0.005757	0	0.021438	0	0.004986	0.003596	0.019985	0.013126	0.01214	0.016735	0.000239	0.018551	0	0.00985	0.018415	0	0.003175	0.008883	0.000295
GCF_000163175.1_ASM16317v1_genomic.fna	0	0	0.002392	0	0	0	0	0.003141	0	0.001441	0	0	0.002258	0	0	0	0	0	0	0.001776
GCF_000163195.1_ASM16319v1_genomic.fna	0	0	0.000346	0	0	0.00128	0	0	0	0	0	0	0.002691	0.00051	0.002745	0	0	0	0	0.001365
GCF_000167875.1_ASM16787v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000167915.2_ASM16791v2_genomic.fna	7.6e-05	0.015124	0.007912	0.01001	0.007424	0.007466	0.004105	0.003437	0	0.009381	0	0	0.001368	0.007192	0.010745	0.007735	0.015775	0.011196	0.018973	0.004079
GCF_000176555.2_ASM17655v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176575.2_ASM17657v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176615.2_ASM17661v2_genomic.fna	0	0	0	0.005287	0.00931	0	0	0	0	0	0	0.00211	0.000287	0	0	0	0	0.004248	0.000438	0
GCF_000176655.2_ASM17665v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000243	0	0	0	0	0.004607	0
GCF_000188855.1_ASM18885v2_genomic.fna	0.000826	0.003802	0	0	0	0	0	0	0	0	0.00386	0	0.014772	0.002243	0.000648	0.005215	0	0.003811	0	0
GCF_000190815.1_ASM19081v1_genomic.fna	0.001381	0	0	0	0.001031	0	0.001336	0	0	0.002251	0	0	0.006549	0	0	0	0	0.004576	0	0.001898
GCF_000190835.1_ASM19083v1_genomic.fna	0.004286	0.002062	0.005577	0.01612	0.009986	0	0.010039	0.007163	0.006445	0.021127	0.015744	0.016176	0.00948	0.01068	0.003586	0.007568	0	0.009211	0.025292	0.005362
GCF_000190955.1_ASM19095v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000190995.1_ASM19099v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000193975.1_ASM19397v2_genomic.fna	0	0	0	0	0.00075	0	0	0	0	0	0	0	0.00191	0	0	0	0.004356	0	0	0
GCF_000194415.1_ASM19441v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000194685.1_ASM19468v2_genomic.fna	0	0	0	0.002156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000219515.1_ASM21951v2_genomic.fna	0	0	0	0	0	0.000345	0	0	0	0	0	0	0	0	0	0	0	0	0.003452	0.001194
GCF_000225125.1_ASM22512v2_genomic.fna	0	0	0	0.000609	0	0	0	0	0.001192	0.002164	0	0	0	0.003573	0.004377	0	1.8e-05	0	0.0034	0.003423
GCF_000225205.1_ASM22520v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000234255.2_ASM23425v3_genomic.fna	0	0	0	0	0	0	0	0	0	0.00205	0	0	0	0	0	0	0.000947	0	0	0
GCF_000241995.1_Esch_coli_E101_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000242015.1_Esch_coli_B093_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0.000236	0	0	0	0	0	0	0
GCF_000242055.1_Esch_coli_TA124_V1_genomic.fna	0	0	0.002805	0.000259	0.000712	0.000258	0	0	0.000719	0	0.003143	0	0.001859	0.001256	0.000895	0	0	0	0	0
GCF_000249175.1_ASM24917v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000249535.1_ASM24953v2_genomic.fna	0	0	0	0	0	0.000571	0	0	0	0	0.001818	0.004461	0	0	0	0	0	0	0.001416	0
GCF_000249715.1_ASM24971v2_genomic.fna	0	0	0	0.000519	0	0	0	0	0.004198	0	0.0031	0	0	0	0	0	0	0	0	0
GCF_000250075.1_ASM25007v2_genomic.fna	0	0	0	0	0	0.000773	0	3.6e-05	0	0	0	0	0	0.000941	0	0.000853	0	0	0	0.001687
GCF_000250555.1_ASM25055v2_genomic.fna	0	0	0.001508	0.003486	0	0.003852	0	0	0.000729	0	0	0	0	0	0	0	0	0	0.00169	0
GCF_000252805.1_ASM25280v2_genomic.fna	0	0	0.000845	0	0	0	0	0	0.002091	0	0	4.7e-05	0	0	0	0	0	0	0	0
GCF_000258145.1_ASM25814v1_genomic.fna	0	0.002837	0	0	0.000975	0	0	0.00406	0	0	0	0	0	0	0	0.001596	0	0.000685	0	0
GCF_000259135.1_ECAI27.hybrid.1_genomic.fna	0	0	0	0.005007	0	0	0	0	0	0	0	0	0	0	0	0.000745	0	0	0	0
GCF_000261145.1_Esch_coli_M919_V2_genomic.fna	0.004474	0	0	0	0	0	0	0	0	0	0.006107	0	0	0	0	0	0	0	0.001241	0
GCF_000264095.1_ASM26409v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000264115.1_ASM26411v1_genomic.fna	0	0	0	0.001351	0.000521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000264215.1_ASM26421v1_genomic.fna	0	0	0.004987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00027	0	0
GCF_000264235.1_ASM26423v1_genomic.fna	0.00768	0	0.002277	0.006201	0.000106	0.003415	0	0	0.013435	0.012788	0.002629	0	0.00166	0.000397	0.000924	0.000967	0	0	0.006997	0
