OTU	C1_WGSerr_r0.sorted.bam	C18_WGSerr_r0.sorted.bam	C19_WGSerr_r0.sorted.bam	C2_WGSerr_r0.sorted.bam	C20_WGSerr_r0.sorted.bam	C3_WGSerr_r0.sorted.bam	C4_WGSerr_r0.sorted.bam	C5_WGSerr_r0.sorted.bam	C6_WGSerr_r0.sorted.bam	C7_WGSerr_r0.sorted.bam	C8_WGSerr_r0.sorted.bam	C10_WGSerr_r0.sorted.bam	C9_WGSerr_r0.sorted.bam	C11_WGSerr_r0.sorted.bam	C12_WGSerr_r0.sorted.bam	C13_WGSerr_r0.sorted.bam	C14_WGSerr_r0.sorted.bam	C15_WGSerr_r0.sorted.bam	C16_WGSerr_r0.sorted.bam	C17_WGSerr_r0.sorted.bam
GCF_000017745.1_ASM1774v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000027125.1_ASM2712v1_genomic.fna	0	0.001505	0	0	0.000241	0.002575	0	0	0	0	0	0.002462	0.00144	0.000733	0.004069	0	0.002737	0	0	0.002557
GCF_000158395.1_ASM15839v1_genomic.fna	0.01529	0.00542	0	0.02145	0	0.004967	0.003627	0.019969	0.013039	0.012133	0.016741	0.000248	0.018577	0	0.009752	0.018435	0	0.003292	0.008907	0.000387
GCF_000163175.1_ASM16317v1_genomic.fna	0	0	0.0024	0	0	0	0	0.003165	0	0.001287	0	0	0.002212	0	0	0	0	0	0	0.001755
GCF_000163195.1_ASM16319v1_genomic.fna	0	0	0.000385	0	0	0.001298	0	0	0	0	0	0	0.002666	0.000505	0.002781	0	0	0	0	0.001324
GCF_000167875.1_ASM16787v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000167915.2_ASM16791v2_genomic.fna	0.000101	0.015216	0.007886	0.010045	0.00774	0.007457	0.004208	0.003492	0	0.009469	0	0	0.001434	0.007323	0.0108	0.007679	0.015856	0.011184	0.019072	0.004146
GCF_000176555.2_ASM17655v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176575.2_ASM17657v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176615.2_ASM17661v2_genomic.fna	0	0	0	0.005184	0.009169	0	0	0	0	0	0	0.002123	0.000238	0	0	0	0	0.004292	0.000447	0
GCF_000176655.2_ASM17665v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023	0	0	0	0	0.004615	0
GCF_000188855.1_ASM18885v2_genomic.fna	0.000868	0.003489	0	0	0	0	0	0	0	0	0.003933	0	0.014846	0.002338	0.000681	0.005285	0	0.003848	0	0
GCF_000190815.1_ASM19081v1_genomic.fna	0.001213	0	0	0	0.000891	0	0.001299	0	0	0.002178	0	0	0.006457	0	0	0	0	0.004605	0	0.001835
GCF_000190835.1_ASM19083v1_genomic.fna	0.004316	0.002105	0.005566	0.016185	0.010207	0	0.010084	0.007267	0.006519	0.021504	0.015782	0.016164	0.009555	0.010711	0.003869	0.00762	0	0.009278	0.025329	0.005387
GCF_000190955.1_ASM19095v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000190995.1_ASM19099v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000193975.1_ASM19397v2_genomic.fna	0	0	0	0	0.000756	0	0	0	0	0	0	0	0.001911	0	0	0	0.004615	0	0	0
GCF_000194415.1_ASM19441v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000194685.1_ASM19468v2_genomic.fna	0	0	0	0.002318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000219515.1_ASM21951v2_genomic.fna	0	0	0	0	0	0.000255	0	0	0	0	0	0	0	0	0	0	0	0	0.003414	0.001036
GCF_000225125.1_ASM22512v2_genomic.fna	0	0	0	0.000615	0	0	0	0	0.001227	0.002105	0	0	0	0.003569	0.004299	0	3e-06	0	0.003382	0.003417
GCF_000225205.1_ASM22520v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000234255.2_ASM23425v3_genomic.fna	0	0	0	0	0	0	0	0	0	0.002206	0	0	0	0	0	0	0.000804	0	0	0
GCF_000241995.1_Esch_coli_E101_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000242015.1_Esch_coli_B093_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	3.6e-05	0	0.000129	0	0	0	0	0	0	0
GCF_000242055.1_Esch_coli_TA124_V1_genomic.fna	0	0	0.002783	0.000229	0.000627	0.000279	0	0	0.000686	0	0.003114	0	0.001817	0.001182	0.000945	0	0	0	0	0
GCF_000249175.1_ASM24917v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000249535.1_ASM24953v2_genomic.fna	0	0	0	0	0	0.000476	0	0	0	0	0.00181	0.00447	0	0	0	0	0	0	0.001417	0
GCF_000249715.1_ASM24971v2_genomic.fna	0	0	0	0.000465	0	0	0	0	0.004171	0	0.003113	0	0	0	0	0	0	0	0	0
GCF_000250075.1_ASM25007v2_genomic.fna	0	0	0	0	0	0.000877	0	0	0	0	0	0	0	0.000969	0	0.000794	0	0	0	0.00155
