OTU	C1_WGSerr_r0.sorted.bam	C18_WGSerr_r0.sorted.bam	C19_WGSerr_r0.sorted.bam	C2_WGSerr_r0.sorted.bam	C20_WGSerr_r0.sorted.bam	C3_WGSerr_r0.sorted.bam	C4_WGSerr_r0.sorted.bam	C5_WGSerr_r0.sorted.bam	C6_WGSerr_r0.sorted.bam	C7_WGSerr_r0.sorted.bam	C8_WGSerr_r0.sorted.bam	C10_WGSerr_r0.sorted.bam	C9_WGSerr_r0.sorted.bam	C11_WGSerr_r0.sorted.bam	C12_WGSerr_r0.sorted.bam	C13_WGSerr_r0.sorted.bam	C14_WGSerr_r0.sorted.bam	C15_WGSerr_r0.sorted.bam	C16_WGSerr_r0.sorted.bam	C17_WGSerr_r0.sorted.bam
GCF_000017745.1_ASM1774v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000027125.1_ASM2712v1_genomic.fna	0.001076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000153	0	0	0	0.000256
GCF_000158395.1_ASM15839v1_genomic.fna	0	0.000559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000729	0	0
GCF_000163175.1_ASM16317v1_genomic.fna	0.003938	0	0	0	0.002215	0	0	0.003714	0	0	0	0	0	0	0	0.000506	0	0	0	0
GCF_000163195.1_ASM16319v1_genomic.fna	0.001502	0	1.2e-05	0	0.000341	0.001446	0.001915	0.00138	0.000388	0	0.000687	0	0	0	0	0	0	0	0.004508	0
GCF_000167875.1_ASM16787v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000167915.2_ASM16791v2_genomic.fna	0.011486	0.005118	0	0.010994	0	0.003369	0.00343	0.018569	0.018893	0.006804	0.00194	0.006082	0.019357	0.001218	0	0.000676	0.003584	0.000821	0.016153	0.002753
GCF_000176555.2_ASM17655v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176575.2_ASM17657v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176615.2_ASM17661v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176655.2_ASM17665v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002113	0	0	0	0.000205
GCF_000188855.1_ASM18885v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000190815.1_ASM19081v1_genomic.fna	0	0.002482	0	0	0	0	0	0.003214	0	0	0	0	0	0	0.002988	0	0	0	0	0
GCF_000190835.1_ASM19083v1_genomic.fna	0	0.008234	0.002168	0.021641	0	0.007224	0.013261	0.010886	0.008213	0.014404	0.013301	0.0246	0.008379	0.01802	0.007839	0.000992	0.007649	0.012426	0.011829	0.003056
GCF_000190955.1_ASM19095v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000190995.1_ASM19099v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000193975.1_ASM19397v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0.000741	0	0	0	0	0	0	0	0	0
GCF_000194415.1_ASM19441v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000194685.1_ASM19468v2_genomic.fna	0	0	0.00011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000219515.1_ASM21951v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000225125.1_ASM22512v2_genomic.fna	0	0	0	0	0	0.002157	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000225205.1_ASM22520v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000234255.2_ASM23425v3_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000241995.1_Esch_coli_E101_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0.000353	0	0	0	0	0	0	0	0.004195
GCF_000242015.1_Esch_coli_B093_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000242055.1_Esch_coli_TA124_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0.002347	0	0	0	0	0	0	0	0	0
GCF_000249175.1_ASM24917v2_genomic.fna	0	0	0	0	0	0	0.00101	0	0	0	0.000329	0.002678	0	0	0	0	0	0	0	0
GCF_000249535.1_ASM24953v2_genomic.fna	0	0	0	0.002855	0.002485	0	0.000675	0.002796	0	0	0.000255	0	0	0.001993	0	0.000718	0.00109	0	0	0
GCF_000249715.1_ASM24971v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0.004209	0	0	0	0	0	0.003643	0	0	0
GCF_000250075.1_ASM25007v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000250555.1_ASM25055v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000252805.1_ASM25280v2_genomic.fna	0	0.002118	0	0.000346	0	0	0	0	0	0.001448	0	0.001735	0	0.002464	0	0	0.004166	0.000297	0	0
GCF_000258145.1_ASM25814v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000259135.1_ECAI27.hybrid.1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000563	0	0	0	0	0
GCF_000261145.1_Esch_coli_M919_V2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000233	0.004019	0
GCF_000264095.1_ASM26409v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000264115.1_ASM26411v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000264215.1_ASM26421v1_genomic.fna	0	0.00321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000264235.1_ASM26423v1_genomic.fna	0	0	0	0	0	0	0	0.000988	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000284495.1_ASM28449v1_genomic.fna	0	0	0	0	0	0.000339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
