OTU	C1_WGSerr_r0.sorted.bam	C18_WGSerr_r0.sorted.bam	C19_WGSerr_r0.sorted.bam	C2_WGSerr_r0.sorted.bam	C20_WGSerr_r0.sorted.bam	C3_WGSerr_r0.sorted.bam	C4_WGSerr_r0.sorted.bam	C5_WGSerr_r0.sorted.bam	C6_WGSerr_r0.sorted.bam	C7_WGSerr_r0.sorted.bam	C8_WGSerr_r0.sorted.bam	C10_WGSerr_r0.sorted.bam	C9_WGSerr_r0.sorted.bam	C11_WGSerr_r0.sorted.bam	C12_WGSerr_r0.sorted.bam	C13_WGSerr_r0.sorted.bam	C14_WGSerr_r0.sorted.bam	C15_WGSerr_r0.sorted.bam	C16_WGSerr_r0.sorted.bam	C17_WGSerr_r0.sorted.bam
GCF_000017745.1_ASM1774v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000027125.1_ASM2712v1_genomic.fna	0	0.001579	0	0	0.000669	0.002878	0	0	0	0	0	0.00248	0.001533	0.000836	0.003992	0	0.00255	0	0	0.002411
GCF_000158395.1_ASM15839v1_genomic.fna	0.015162	0.006138	0	0.021846	0	0.00497	0.003447	0.019869	0.013598	0.012949	0.017293	0.000231	0.018912	0	0.010059	0.018544	0	0.003352	0.009238	0.000707
GCF_000163175.1_ASM16317v1_genomic.fna	0	0	0.002146	0	0	0	0	0.003254	0	0.001493	0	0	0.002268	0	0	0	0	0	0	0.002212
GCF_000163195.1_ASM16319v1_genomic.fna	0	0	0.000558	0	0	0.001407	0	0	0	0	0	0	0.002855	0.000525	0.002805	0	0	0	0	0.001206
GCF_000167875.1_ASM16787v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000167915.2_ASM16791v2_genomic.fna	0.00059	0.015302	0.008649	0.010026	0.009098	0.007616	0.004061	0.003794	0	0.010125	0	0	0.001498	0.007392	0.011032	0.007693	0.015889	0.011252	0.01932	0.003817
GCF_000176555.2_ASM17655v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176575.2_ASM17657v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176615.2_ASM17661v2_genomic.fna	0	0	0	0.005448	0.009258	0	0	0	0	0	0	0.001753	0.00051	0	0	0	0	0.004221	0.000543	0
