OTU	C1_WGSerr_r0.sorted.bam	C18_WGSerr_r0.sorted.bam	C19_WGSerr_r0.sorted.bam	C2_WGSerr_r0.sorted.bam	C20_WGSerr_r0.sorted.bam	C3_WGSerr_r0.sorted.bam	C4_WGSerr_r0.sorted.bam	C5_WGSerr_r0.sorted.bam	C6_WGSerr_r0.sorted.bam	C7_WGSerr_r0.sorted.bam	C8_WGSerr_r0.sorted.bam	C10_WGSerr_r0.sorted.bam	C9_WGSerr_r0.sorted.bam	C11_WGSerr_r0.sorted.bam	C12_WGSerr_r0.sorted.bam	C13_WGSerr_r0.sorted.bam	C14_WGSerr_r0.sorted.bam	C15_WGSerr_r0.sorted.bam	C16_WGSerr_r0.sorted.bam	C17_WGSerr_r0.sorted.bam
GCF_000017745.1_ASM1774v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000027125.1_ASM2712v1_genomic.fna	0	0.001403	0	0	0.00027	0.002539	0	0	0	0	0	0.002501	0.001539	0.000737	0.004271	0	0.002692	0	0	0.002486
GCF_000158395.1_ASM15839v1_genomic.fna	0.014981	0.004989	0	0.021591	0	0.005077	0.003794	0.020173	0.013361	0.012192	0.016667	0.000451	0.018309	0	0.009814	0.018242	0	0.003042	0.008911	0.000438
GCF_000163175.1_ASM16317v1_genomic.fna	0	0	0.002277	0	0	0	0	0.003048	0	0.001318	0	0	0.00225	0	0	0	0	0	0	0.001689
GCF_000163195.1_ASM16319v1_genomic.fna	0	0	0.000196	0	0	0.001162	0	0	0	0	0	0	0.002635	0.000428	0.002555	0	0	0	0	0.00122
GCF_000167875.1_ASM16787v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000167915.2_ASM16791v2_genomic.fna	4.6e-05	0.015125	0.008031	0.010097	0.00763	0.007815	0.004173	0.003783	0	0.009697	0	0	0.001314	0.007173	0.010917	0.007717	0.015895	0.011485	0.019007	0.003973
GCF_000176555.2_ASM17655v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176575.2_ASM17657v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176615.2_ASM17661v2_genomic.fna	0	0	0	0.005357	0.009331	0	0	0	0	0	0	0.002269	0.000345	0	0	0	0	0.004172	0.000549	0
GCF_000176655.2_ASM17665v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000139	0	0	0	0	0.00446	0
