OTU	C1_WGSerr_r0.sorted.bam	C18_WGSerr_r0.sorted.bam	C19_WGSerr_r0.sorted.bam	C2_WGSerr_r0.sorted.bam	C20_WGSerr_r0.sorted.bam	C3_WGSerr_r0.sorted.bam	C4_WGSerr_r0.sorted.bam	C5_WGSerr_r0.sorted.bam	C6_WGSerr_r0.sorted.bam	C7_WGSerr_r0.sorted.bam	C8_WGSerr_r0.sorted.bam	C10_WGSerr_r0.sorted.bam	C9_WGSerr_r0.sorted.bam	C11_WGSerr_r0.sorted.bam	C12_WGSerr_r0.sorted.bam	C13_WGSerr_r0.sorted.bam	C14_WGSerr_r0.sorted.bam	C15_WGSerr_r0.sorted.bam	C16_WGSerr_r0.sorted.bam	C17_WGSerr_r0.sorted.bam
GCF_000017745.1_ASM1774v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000027125.1_ASM2712v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000158395.1_ASM15839v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000163175.1_ASM16317v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000163195.1_ASM16319v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000167875.1_ASM16787v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000167915.2_ASM16791v2_genomic.fna	0.062892	0.004355	0	0.043624	0	0.045762	0.044286	0.041267	0.036298	0.04376	0.033529	0.028252	0.028021	0.019643	0.021351	0.024148	0.015331	0.018718	0.024031	0.004471
GCF_000176555.2_ASM17655v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176575.2_ASM17657v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176615.2_ASM17661v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176655.2_ASM17665v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000188855.1_ASM18885v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000190815.1_ASM19081v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000190835.1_ASM19083v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000190955.1_ASM19095v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000190995.1_ASM19099v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000193975.1_ASM19397v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001355	0	0	0	0
GCF_000194415.1_ASM19441v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000194685.1_ASM19468v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000595	0	0	0	0	0
GCF_000219515.1_ASM21951v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000225125.1_ASM22512v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000225205.1_ASM22520v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000234255.2_ASM23425v3_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000241995.1_Esch_coli_E101_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000242015.1_Esch_coli_B093_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000242055.1_Esch_coli_TA124_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000249175.1_ASM24917v2_genomic.fna	0	0	0.001388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000249535.1_ASM24953v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000249715.1_ASM24971v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000250075.1_ASM25007v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000250555.1_ASM25055v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000252805.1_ASM25280v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007559	0	0	0	0	0	0
GCF_000258145.1_ASM25814v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000259135.1_ECAI27.hybrid.1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000261145.1_Esch_coli_M919_V2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000264095.1_ASM26409v1_genomic.fna	0	0.005604	0.000903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001611	0
GCF_000264115.1_ASM26411v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000264215.1_ASM26421v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000254	0	0	0	0	0	0
GCF_000264235.1_ASM26423v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000284495.1_ASM28449v1_genomic.fna	0	0	0.001246	0	0	0	0	0	0	0	9e-06	0	0	0	0	0	0	0	0	5e-06
GCF_000303635.1_ASM30363v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000326185.1_Esch_coli_KTE109_V1_genomic.fna	0	0.000275	0.001395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001813
GCF_000326685.1_Esch_coli_KTE138_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000332755.1_ASM33275v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000350845.1_Esch_coli_KTE28_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000351025.1_Esch_coli_KTE193_V1_genomic.fna	0.000197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000351185.1_Esch_coli_KTE213_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000351325.1_Esch_coli_KTE233_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0.003567	0	0	0	0	0	0	0	0
GCF_000351345.1_Esch_coli_KTE234_V1_genomic.fna	0	0.000636	0	0	0	0	0	0.000825	0	0	0	0	0.002881	0.015197	0.012136	0.004114	0.000933	0.003051	0.000762	5.8e-05
