OTU	C1_WGSerr_r0.sorted.bam	C18_WGSerr_r0.sorted.bam	C19_WGSerr_r0.sorted.bam	C2_WGSerr_r0.sorted.bam	C20_WGSerr_r0.sorted.bam	C3_WGSerr_r0.sorted.bam	C4_WGSerr_r0.sorted.bam	C5_WGSerr_r0.sorted.bam	C6_WGSerr_r0.sorted.bam	C7_WGSerr_r0.sorted.bam	C8_WGSerr_r0.sorted.bam	C10_WGSerr_r0.sorted.bam	C9_WGSerr_r0.sorted.bam	C11_WGSerr_r0.sorted.bam	C12_WGSerr_r0.sorted.bam	C13_WGSerr_r0.sorted.bam	C14_WGSerr_r0.sorted.bam	C15_WGSerr_r0.sorted.bam	C16_WGSerr_r0.sorted.bam	C17_WGSerr_r0.sorted.bam
GCF_000017745.1_ASM1774v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000027125.1_ASM2712v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000613	0	0	0	0	0	0.000578
GCF_000158395.1_ASM15839v1_genomic.fna	0	0	0	0	0	0	0	0.004127	0	0	0.002853	0	0	0	0	0	0	0	0	0
GCF_000163175.1_ASM16317v1_genomic.fna	0	0	0	0	0	0	0	9.7e-05	0	0	0	0	0	0	0.000524	0	0	0	0	0
GCF_000163195.1_ASM16319v1_genomic.fna	0	0	0	0	0.001763	0	0	0.001415	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000167875.1_ASM16787v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000167915.2_ASM16791v2_genomic.fna	0.00369	0.001049	0	0	0	0	0	0.003391	0.005326	0.005907	0.005596	0	0.004966	0.004522	0	0.006456	0.000326	0.001974	0.003149	0
GCF_000176555.2_ASM17655v2_genomic.fna	0	0.000869	0	0	0	0	0	0	0	0	0.000774	0	0	0	0	0	0	0	0	0
GCF_000176575.2_ASM17657v2_genomic.fna	0.000832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176615.2_ASM17661v2_genomic.fna	0	0.001121	0.001922	0	0	0	0.00395	0.000207	0.002532	0	0	0	0	0.001027	0	0	0	0	0.003114	0
GCF_000176655.2_ASM17665v2_genomic.fna	0	0	0.002304	0	0	0	0	0	0	0	0	0	0	0	0.000308	3.9e-05	0	0.001281	0	0
GCF_000188855.1_ASM18885v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000190815.1_ASM19081v1_genomic.fna	0	0.001446	0	0	0	0	0	0	0	0	0	0.00549	0	0	0	0	0.0034	0	0	0.000342
GCF_000190835.1_ASM19083v1_genomic.fna	0.0066	0.003041	0	0.016176	0	0.005963	0.0159	0.012228	0	0.000217	0	0.011254	0.003211	0.004952	0	0.013493	0.013658	0.002862	0.006616	0
GCF_000190955.1_ASM19095v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000190995.1_ASM19099v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000193975.1_ASM19397v2_genomic.fna	0	0	0.000785	0	0.001613	0.00347	0	0.000115	0.001901	0.001714	0	0.003344	0	0	0	0.001418	0.000721	0.000905	0	0
GCF_000194415.1_ASM19441v2_genomic.fna	0	0	0	0	0	0	0	0	0.001955	0	0	0	0	0	0	0	0	0	0	0
GCF_000194685.1_ASM19468v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000219515.1_ASM21951v2_genomic.fna	0	0	6.3e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000225125.1_ASM22512v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001651	0	0	0
GCF_000225205.1_ASM22520v2_genomic.fna	0	0.002372	0	0	0.001081	0	0	0.002003	0.00253	0	0	0	0	0	0	0.000335	0	0.000657	0	0
GCF_000234255.2_ASM23425v3_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000698	0	0	0
GCF_000241995.1_Esch_coli_E101_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000242015.1_Esch_coli_B093_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000242055.1_Esch_coli_TA124_V1_genomic.fna	0	0	0	0	0	0	0	0.000214	0	0	0	0	0	0.00254	0	0	0	0	0	0
GCF_000249175.1_ASM24917v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002859	0.00235	0	0	0	0	0
GCF_000249535.1_ASM24953v2_genomic.fna	0	0.001639	0	0	0	0	0	0.002058	0	0	0.001518	0	0.001616	0.00196	0.001411	0.004466	0.001554	3e-06	0	1.4e-05
GCF_000249715.1_ASM24971v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0.004086	0	0	0	0.000669	0	0.000927	0	0	0
GCF_000250075.1_ASM25007v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000250555.1_ASM25055v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000252805.1_ASM25280v2_genomic.fna	0.003838	0.000639	0.002071	0	0.001562	0	0.000277	0.001051	7.6e-05	0	0	0	0.003315	0	0	0	0	0	0	0
GCF_000258145.1_ASM25814v1_genomic.fna	0.000129	0	0	0	0	0	0	0	0.000576	0	0	0	0	0	0	0	0	0	0	0
GCF_000259135.1_ECAI27.hybrid.1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000236
