OTU	C1_WGSerr_r0.sorted.bam	C18_WGSerr_r0.sorted.bam	C19_WGSerr_r0.sorted.bam	C2_WGSerr_r0.sorted.bam	C20_WGSerr_r0.sorted.bam	C3_WGSerr_r0.sorted.bam	C4_WGSerr_r0.sorted.bam	C5_WGSerr_r0.sorted.bam	C6_WGSerr_r0.sorted.bam	C7_WGSerr_r0.sorted.bam	C8_WGSerr_r0.sorted.bam	C10_WGSerr_r0.sorted.bam	C9_WGSerr_r0.sorted.bam	C11_WGSerr_r0.sorted.bam	C12_WGSerr_r0.sorted.bam	C13_WGSerr_r0.sorted.bam	C14_WGSerr_r0.sorted.bam	C15_WGSerr_r0.sorted.bam	C16_WGSerr_r0.sorted.bam	C17_WGSerr_r0.sorted.bam
GCF_000017745.1_ASM1774v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000027125.1_ASM2712v1_genomic.fna	0	0	0	0	0	0	0	0	0	0.000609	0	0	0	0	0	0.000448	0.0024	0	0	0
GCF_000158395.1_ASM15839v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0.00217	0	0	0	0	0	0	0
GCF_000163175.1_ASM16317v1_genomic.fna	0.000166	0	0	0	0.002228	0	0.000643	0.001327	0	0	0	0	0.001844	0	0.000603	0.000877	0	6.1e-05	0	0
GCF_000163195.1_ASM16319v1_genomic.fna	0.000696	0.001111	7.6e-05	0	0.002448	0.000976	0.001109	0.001949	0.000145	0.001387	0.001324	0	0.000704	0.000305	0	0.00057	0	0	0.00096	0
GCF_000167875.1_ASM16787v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000167915.2_ASM16791v2_genomic.fna	0.012204	0.006704	0	0.011072	0	0.00979	0.00892	0.009946	0.015552	0.004707	0.008683	0.003447	0.013795	0.001642	0.002247	0.013055	0.004308	0.007119	0.009514	0.002818
GCF_000176555.2_ASM17655v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176575.2_ASM17657v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176615.2_ASM17661v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	3.1e-05	0	0	0.000428	0	0	0	0
GCF_000176655.2_ASM17665v2_genomic.fna	0	0	0	0	0	0	0	0	0	0.000564	0	0	0	0	0	0	0	0	0	0
GCF_000188855.1_ASM18885v2_genomic.fna	0	0	0.000332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000190815.1_ASM19081v1_genomic.fna	0	0	0	0	0.001648	0	0.003784	0	0.001567	0.002115	0.000353	0.00046	0.000804	0.004285	0	0	0	0	0.000403	4.3e-05
GCF_000190835.1_ASM19083v1_genomic.fna	0.005806	0.009113	0.000884	0.030607	0.003245	0.012809	0.013137	0.007467	0.011922	0.013198	0.017923	0.022807	0.010175	0.006942	0.011958	0.009238	0.012879	0.011112	0.013585	0.003581
GCF_000190955.1_ASM19095v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000190995.1_ASM19099v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000193975.1_ASM19397v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000194415.1_ASM19441v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000194685.1_ASM19468v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000219515.1_ASM21951v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000218	0	0	0	0.000706	0	0
GCF_000225125.1_ASM22512v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000225205.1_ASM22520v2_genomic.fna	0	0	0	0	0.00055	0	0	0	0	0	0	0	0	0.000695	0	0	0	0	0	0
GCF_000234255.2_ASM23425v3_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000241995.1_Esch_coli_E101_V1_genomic.fna	0	0	0	0	0.000668	0	0	0	0	0	0	0	0	0	0	0	0	0.000649	0	0.000354
GCF_000242015.1_Esch_coli_B093_V1_genomic.fna	0	0	0.000441	0	0.000953	0	0	0	0	0	0	0	0	2.2e-05	0	0	0	0	0	0
GCF_000242055.1_Esch_coli_TA124_V1_genomic.fna	0	0	0	0	0	0	0	0	0.000904	0	0	0	0	0	0	0	0	0	0	0
GCF_000249175.1_ASM24917v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000249535.1_ASM24953v2_genomic.fna	0	0	0	0.000225	0	0	0	0.001545	0	0	0.001461	0.000541	0	3.9e-05	0	0	0	0.003029	0	0
GCF_000249715.1_ASM24971v2_genomic.fna	0	0	0	0.004676	0	0.002425	0	0	0	0	0	0.006886	0	0	0	0	0.002035	0	0	0
