OTU	C1_WGSerr_r0.sorted.bam	C18_WGSerr_r0.sorted.bam	C19_WGSerr_r0.sorted.bam	C2_WGSerr_r0.sorted.bam	C20_WGSerr_r0.sorted.bam	C3_WGSerr_r0.sorted.bam	C4_WGSerr_r0.sorted.bam	C5_WGSerr_r0.sorted.bam	C6_WGSerr_r0.sorted.bam	C7_WGSerr_r0.sorted.bam	C8_WGSerr_r0.sorted.bam	C10_WGSerr_r0.sorted.bam	C9_WGSerr_r0.sorted.bam	C11_WGSerr_r0.sorted.bam	C12_WGSerr_r0.sorted.bam	C13_WGSerr_r0.sorted.bam	C14_WGSerr_r0.sorted.bam	C15_WGSerr_r0.sorted.bam	C16_WGSerr_r0.sorted.bam	C17_WGSerr_r0.sorted.bam
GCF_000017745.1_ASM1774v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000027125.1_ASM2712v1_genomic.fna	0	0.000103	0	0	0	0	0	0	0	0	0	0	0	0.002283	0	0	0	0	0	0.003007
GCF_000158395.1_ASM15839v1_genomic.fna	0	0	0	0	0	2.8e-05	0	0.002754	0	0	0.00245	0	0	0	0	0	0	0	0	0
GCF_000163175.1_ASM16317v1_genomic.fna	0	0	0	0	0	0	0	0.001253	0	0	0	0	0	0	0.002539	0	0	0	0	0
GCF_000163195.1_ASM16319v1_genomic.fna	0	0	0	0	0.003595	0.000516	0	0.002024	0	0	0.000226	0	0	0	0	0	0	0.000143	0	0
GCF_000167875.1_ASM16787v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000167915.2_ASM16791v2_genomic.fna	0.008216	0.008122	0	0.002893	0	0	0.004618	0.009133	0.007849	0.008885	0.010531	0.002754	0.00789	0.006713	0.002354	0.009312	0.0026	0.003942	0.011608	0.000861
GCF_000176555.2_ASM17655v2_genomic.fna	0	0.002365	0	0	0	0	0	0	0	0	0	0	0	0.000979	0	0	0.000584	0	0.001324	0
GCF_000176575.2_ASM17657v2_genomic.fna	0.001174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176615.2_ASM17661v2_genomic.fna	0	0	0.001457	0	0	0	0.002001	0	0.003541	0	0	0	0	0.000654	0	0	0	0	0.000395	0
GCF_000176655.2_ASM17665v2_genomic.fna	0	0.000621	0.003088	0	0	0	0	0	0	2e-06	0.002205	0	0	0	0.00062	0.000184	0	0.002802	0	0
GCF_000188855.1_ASM18885v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000345	0	0	0	0	0	0
GCF_000190815.1_ASM19081v1_genomic.fna	0.000766	0.002401	0	0	0	0	0	0	0	0	0	0.001535	0	0	0	0	0.002646	0	0	0.002932
GCF_000190835.1_ASM19083v1_genomic.fna	0.010098	0.005414	0.000621	0.008064	0	0.005522	0.010421	0.015047	0	0	0.005883	0.01188	0.003647	0.009008	0	0.015353	0.011728	0.00104	0.007134	0
GCF_000190955.1_ASM19095v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000190995.1_ASM19099v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000193975.1_ASM19397v2_genomic.fna	0	0	0	0	0.000528	0	0	0	0	0	0	0.002374	0	0	0	0	0	0	0	0
GCF_000194415.1_ASM19441v2_genomic.fna	0	0	0	0	0	0.000336	0	0.003086	0.006633	0	0	0	0	0	0	0	0	0	5.2e-05	0
GCF_000194685.1_ASM19468v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000219515.1_ASM21951v2_genomic.fna	0	0	0.000179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000225125.1_ASM22512v2_genomic.fna	0	0	0.001858	0	0	0	0.000146	0	0	0	0	0	0	0	0	0	0.000454	0	0	0
GCF_000225205.1_ASM22520v2_genomic.fna	0	0.00053	0	0	0	0	0	0.001076	0	0	0	0	0	0	0	0	0	0.000471	0	0
GCF_000234255.2_ASM23425v3_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000876	0	2.2e-05	0
GCF_000241995.1_Esch_coli_E101_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000242015.1_Esch_coli_B093_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000242055.1_Esch_coli_TA124_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001312	0	0	0	0	0	0
GCF_000249175.1_ASM24917v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002268	0	0	0	0	0	0
GCF_000249535.1_ASM24953v2_genomic.fna	0	0.002199	0	0	0	0	0	0	0	0	0.001613	0	0	0	0.000386	0.004193	0.000665	0	0.000693	0.000161
GCF_000249715.1_ASM24971v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0.007943	0	0.000421	0	0.006009	0	0.001386	0.001615	0	0
GCF_000250075.1_ASM25007v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000250555.1_ASM25055v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000252805.1_ASM25280v2_genomic.fna	0.007856	0.001508	0.004081	0	0.003082	0	7.3e-05	0.000234	0.002482	0	0.000531	0	0.004282	0	6e-06	0	0	0	0	0
GCF_000258145.1_ASM25814v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000259135.1_ECAI27.hybrid.1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000261145.1_Esch_coli_M919_V2_genomic.fna	0.006785	0.007337	0.004681	0	0.008916	0	0	0.007504	0.003924	0	0.003108	0	0.002324	0.013148	0.002133	0	0.008113	0	0	0.020132
GCF_000264095.1_ASM26409v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001447	0	0
GCF_000264115.1_ASM26411v1_genomic.fna	0	0	0	0	0.005699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004213
GCF_000264215.1_ASM26421v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000264235.1_ASM26423v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000284495.1_ASM28449v1_genomic.fna	0	0.004599	0	0.00144	0.004885	0	0.002965	0.00123	0	0	0.002029	0.001829	0	0	0.005257	0	0.000522	0	0	0
