OTU	C1_WGSerr_r0.sorted.bam	C18_WGSerr_r0.sorted.bam	C19_WGSerr_r0.sorted.bam	C2_WGSerr_r0.sorted.bam	C20_WGSerr_r0.sorted.bam	C3_WGSerr_r0.sorted.bam	C4_WGSerr_r0.sorted.bam	C5_WGSerr_r0.sorted.bam	C6_WGSerr_r0.sorted.bam	C7_WGSerr_r0.sorted.bam	C8_WGSerr_r0.sorted.bam	C10_WGSerr_r0.sorted.bam	C9_WGSerr_r0.sorted.bam	C11_WGSerr_r0.sorted.bam	C12_WGSerr_r0.sorted.bam	C13_WGSerr_r0.sorted.bam	C14_WGSerr_r0.sorted.bam	C15_WGSerr_r0.sorted.bam	C16_WGSerr_r0.sorted.bam	C17_WGSerr_r0.sorted.bam
GCF_000017745.1_ASM1774v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000027125.1_ASM2712v1_genomic.fna	0	0.001987	0	0	0	0	0.000403	0	0	0	0	0	0	0.001219	0	0	0	0	0.001655	8.8e-05
GCF_000158395.1_ASM15839v1_genomic.fna	0	0	0	0	0	0	0	0.002919	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000163175.1_ASM16317v1_genomic.fna	0	0	0	0	0.000257	0	0	0.001992	0	0.00223	0	0	0	0	0.004808	0	0	0	0.002623	0
GCF_000163195.1_ASM16319v1_genomic.fna	0	0	0	0	0.004857	0.000374	0	0.001569	0.001132	0	0.000839	0	0	0	0	0	0	0.000863	0	0
GCF_000167875.1_ASM16787v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000167915.2_ASM16791v2_genomic.fna	0.012832	0.006712	0	0.004764	0	0	0.007294	0.009893	0.016403	0.012869	0.013616	0.001256	0.005838	0.006728	0	0.012359	0.001868	0.002727	0.015419	0.000397
GCF_000176555.2_ASM17655v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176575.2_ASM17657v2_genomic.fna	0.00125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176615.2_ASM17661v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000716	0
GCF_000176655.2_ASM17665v2_genomic.fna	0	0.001696	0.000802	0	0	0	0	0	0	0	0.001128	0	0	0	0.000201	0	0	1.6e-05	0	0
GCF_000188855.1_ASM18885v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001328	0	0	0	0	0	0
GCF_000190815.1_ASM19081v1_genomic.fna	0	0.012811	0	0	0	0	0	0	0	0	0	0.01232	0.00226	0	0	0	0	0	0	0.00456
GCF_000190835.1_ASM19083v1_genomic.fna	0.01043	0.011595	0	0.013058	0	0.014801	0.021296	0.018062	0	0	0.010202	0.019851	0.004633	0.011937	0.004483	0.014929	0.019378	0.006052	0.017684	0
GCF_000190955.1_ASM19095v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000190995.1_ASM19099v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000193975.1_ASM19397v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0.001431	0	0	0	0	0	0	0	0
GCF_000194415.1_ASM19441v2_genomic.fna	0	0	0	0	0	0	0	0.001242	0.006547	0	0	0	0	0	0	0	0	0	0	0
GCF_000194685.1_ASM19468v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000219515.1_ASM21951v2_genomic.fna	0	0	0.001396	0	0	0	0	0	0	0.000229	0	0	0	0	0	0	0	0	0	0
GCF_000225125.1_ASM22512v2_genomic.fna	0	0	0	0	0	0	0.000172	0	0	0	0	0	0	0	0	0	0.002019	0	0	0
GCF_000225205.1_ASM22520v2_genomic.fna	0	0	0	0	0	0	0	0.002066	0	0	0	0	0	0	0	0	0	0.000251	0	0
GCF_000234255.2_ASM23425v3_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000241995.1_Esch_coli_E101_V1_genomic.fna	0	0	0.000283	0.001245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000267	0
GCF_000242015.1_Esch_coli_B093_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000242055.1_Esch_coli_TA124_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001566	0	0	0	0	0	0
GCF_000249175.1_ASM24917v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004683	0	0	0	0	0	0
GCF_000249535.1_ASM24953v2_genomic.fna	0	0.002676	0	0	0	0	0	3e-05	0	0	0.002635	0	0	0	0	0.003128	0	0	0	0.00096
GCF_000249715.1_ASM24971v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0.005278	0	0	0	0.004567	0	0.00134	0.003186	0	0
GCF_000250075.1_ASM25007v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000596	0	0	0	0
GCF_000250555.1_ASM25055v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000252805.1_ASM25280v2_genomic.fna	0.007913	0.005723	0	0	0.005559	0	0.002704	0.001669	0.000194	0	0	0	0.002344	0	5.9e-05	0	0	0	0.000832	0
