OTU	C1_WGSerr_r0.sorted.bam	C18_WGSerr_r0.sorted.bam	C19_WGSerr_r0.sorted.bam	C2_WGSerr_r0.sorted.bam	C20_WGSerr_r0.sorted.bam	C3_WGSerr_r0.sorted.bam	C4_WGSerr_r0.sorted.bam	C5_WGSerr_r0.sorted.bam	C6_WGSerr_r0.sorted.bam	C7_WGSerr_r0.sorted.bam	C8_WGSerr_r0.sorted.bam	C10_WGSerr_r0.sorted.bam	C9_WGSerr_r0.sorted.bam	C11_WGSerr_r0.sorted.bam	C12_WGSerr_r0.sorted.bam	C13_WGSerr_r0.sorted.bam	C14_WGSerr_r0.sorted.bam	C15_WGSerr_r0.sorted.bam	C16_WGSerr_r0.sorted.bam	C17_WGSerr_r0.sorted.bam
GCF_000017745.1_ASM1774v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000027125.1_ASM2712v1_genomic.fna	0	0.001902	0	0	0.001484	0.002689	0	0	0	0	0	0.002727	0.001643	0.000958	0.004671	0	0.003092	0	0	0.00229
GCF_000158395.1_ASM15839v1_genomic.fna	0.014782	0.004728	0	0.021315	0	0.004842	0.003183	0.018637	0.013949	0.013336	0.016325	0	0.018582	0	0.009296	0.017674	0	0.002889	0.00942	0.000809
GCF_000163175.1_ASM16317v1_genomic.fna	0	0	0.002657	0	0	0	0	0.003116	0	0.001989	0	0	0.001887	0	0	0	0	0	0	0.00205
GCF_000163195.1_ASM16319v1_genomic.fna	0.000169	0	0.000892	0	0	0.0015	0	0	0	0.000203	0	0	0.002534	0.000856	0.002755	0	0	0	0	0.001177
GCF_000167875.1_ASM16787v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000167915.2_ASM16791v2_genomic.fna	0.000363	0.015394	0.008127	0.010565	0.009422	0.007294	0.002805	0.003459	0	0.009858	0	0	0.001097	0.007088	0.010615	0.007606	0.015623	0.011219	0.018676	0.003197
GCF_000176555.2_ASM17655v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176575.2_ASM17657v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176615.2_ASM17661v2_genomic.fna	0	0	0	0.005141	0.009155	0	0	0	0	0	0	0.002104	0.000503	0	0	0	0	0.004486	0.000691	0
