OTU	C1_WGSerr_r0.sorted.bam	C18_WGSerr_r0.sorted.bam	C19_WGSerr_r0.sorted.bam	C2_WGSerr_r0.sorted.bam	C20_WGSerr_r0.sorted.bam	C3_WGSerr_r0.sorted.bam	C4_WGSerr_r0.sorted.bam	C5_WGSerr_r0.sorted.bam	C6_WGSerr_r0.sorted.bam	C7_WGSerr_r0.sorted.bam	C8_WGSerr_r0.sorted.bam	C10_WGSerr_r0.sorted.bam	C9_WGSerr_r0.sorted.bam	C11_WGSerr_r0.sorted.bam	C12_WGSerr_r0.sorted.bam	C13_WGSerr_r0.sorted.bam	C14_WGSerr_r0.sorted.bam	C15_WGSerr_r0.sorted.bam	C16_WGSerr_r0.sorted.bam	C17_WGSerr_r0.sorted.bam
GCF_000017745.1_ASM1774v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000027125.1_ASM2712v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000158395.1_ASM15839v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000163175.1_ASM16317v1_genomic.fna	0.002613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000163195.1_ASM16319v1_genomic.fna	0	0	0	0	0	0	0	3.6e-05	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000167875.1_ASM16787v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000167915.2_ASM16791v2_genomic.fna	0.049745	0.020008	0	0.059748	0	0.051363	0.046513	0.040212	0.037443	0.035726	0.026535	0.033011	0.026225	0.021022	0.044706	0.027256	0.027501	0.025835	0.007557	0.014071
GCF_000176555.2_ASM17655v2_genomic.fna	0	0	0.005613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176575.2_ASM17657v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176615.2_ASM17661v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176655.2_ASM17665v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000188855.1_ASM18885v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000190815.1_ASM19081v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000190835.1_ASM19083v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000190955.1_ASM19095v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000190995.1_ASM19099v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000193975.1_ASM19397v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000194415.1_ASM19441v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000194685.1_ASM19468v2_genomic.fna	0	0.002792	0.002515	0	0	0	0	0.000984	0	0	0	0	0	0	0	0	0	0	0	0.001322
GCF_000219515.1_ASM21951v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000225125.1_ASM22512v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000225205.1_ASM22520v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000234255.2_ASM23425v3_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000241995.1_Esch_coli_E101_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000242015.1_Esch_coli_B093_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000242055.1_Esch_coli_TA124_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000249175.1_ASM24917v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000249535.1_ASM24953v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000249715.1_ASM24971v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000250075.1_ASM25007v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000250555.1_ASM25055v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000252805.1_ASM25280v2_genomic.fna	0	0.005047	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000458	0.003664	0	0	0
GCF_000258145.1_ASM25814v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005019	0	0	0	0	0	0
GCF_000259135.1_ECAI27.hybrid.1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000261145.1_Esch_coli_M919_V2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000264095.1_ASM26409v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007461	0	0.002042	0	0
GCF_000264115.1_ASM26411v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000264215.1_ASM26421v1_genomic.fna	0	0	0	0	0	0	0	0.003896	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000264235.1_ASM26423v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000284495.1_ASM28449v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000303635.1_ASM30363v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000501
GCF_000326185.1_Esch_coli_KTE109_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003232	0
GCF_000326685.1_Esch_coli_KTE138_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000332755.1_ASM33275v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000350845.1_Esch_coli_KTE28_V1_genomic.fna	0	0	0	0	0.001074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000351025.1_Esch_coli_KTE193_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000351185.1_Esch_coli_KTE213_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000351325.1_Esch_coli_KTE233_V1_genomic.fna	0	0	0	0.000454	0	0.000359	0.008981	0	0	0	0	3.2e-05	0	0	0.002389	0.007862	0	0	0	0
GCF_000351345.1_Esch_coli_KTE234_V1_genomic.fna	0	0	0	0	0	0	0.006397	0	0	0.009473	0	0	0	0.004282	0	0.014516	0.001531	0.004737	0	0
