OTU	C1_WGSerr_r0.sorted.bam	C18_WGSerr_r0.sorted.bam	C19_WGSerr_r0.sorted.bam	C2_WGSerr_r0.sorted.bam	C20_WGSerr_r0.sorted.bam	C3_WGSerr_r0.sorted.bam	C4_WGSerr_r0.sorted.bam	C5_WGSerr_r0.sorted.bam	C6_WGSerr_r0.sorted.bam	C7_WGSerr_r0.sorted.bam	C8_WGSerr_r0.sorted.bam	C10_WGSerr_r0.sorted.bam	C9_WGSerr_r0.sorted.bam	C11_WGSerr_r0.sorted.bam	C12_WGSerr_r0.sorted.bam	C13_WGSerr_r0.sorted.bam	C14_WGSerr_r0.sorted.bam	C15_WGSerr_r0.sorted.bam	C16_WGSerr_r0.sorted.bam	C17_WGSerr_r0.sorted.bam
GCF_000017745.1_ASM1774v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000027125.1_ASM2712v1_genomic.fna	0	0.002043	0	0	0	0	0.000313	0	0	0	0	0	0	0.001183	0	0	0	9.7e-05	0.001548	0.000151
GCF_000158395.1_ASM15839v1_genomic.fna	0	0	0	0	0	0	0	0.003051	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000163175.1_ASM16317v1_genomic.fna	0	0	0	0	2.9e-05	0	0	0.00205	0	0.001802	0	0	0	0	0.004745	0	0	0	0.00246	0
GCF_000163195.1_ASM16319v1_genomic.fna	0	0	0	0	0.004807	0.000682	0	0.001785	0.001178	0	0.000964	0	0	0	0	0	0	0.00103	0	0
GCF_000167875.1_ASM16787v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000167915.2_ASM16791v2_genomic.fna	0.01295	0.006947	0	0.004714	0	0	0.007677	0.009585	0.016207	0.012968	0.013618	0.00114	0.005091	0.006974	0	0.012497	0.001857	0.002599	0.015734	0.000408
GCF_000176555.2_ASM17655v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176575.2_ASM17657v2_genomic.fna	0.001296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176615.2_ASM17661v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000591	0
GCF_000176655.2_ASM17665v2_genomic.fna	0	0.001824	0.000751	0	0	0	0	0	0	0	0.000951	0	0	0	0.000342	0	0	9.9e-05	0	0
GCF_000188855.1_ASM18885v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00131	0	0	0	0	0	0
GCF_000190815.1_ASM19081v1_genomic.fna	0	0.012767	0	0	0	0	0	0	0	0	0	0.012536	0.00252	0	0	0	0	0	0	0.004061
GCF_000190835.1_ASM19083v1_genomic.fna	0.010816	0.011173	0	0.012872	0	0.009734	0.02098	0.017862	0	0	0.010089	0.019338	0.002962	0.012052	0.004168	0.014748	0.019181	0.005533	0.017801	0
