OTU	C1_WGSerr_r0.sorted.bam	C18_WGSerr_r0.sorted.bam	C19_WGSerr_r0.sorted.bam	C2_WGSerr_r0.sorted.bam	C20_WGSerr_r0.sorted.bam	C3_WGSerr_r0.sorted.bam	C4_WGSerr_r0.sorted.bam	C5_WGSerr_r0.sorted.bam	C6_WGSerr_r0.sorted.bam	C7_WGSerr_r0.sorted.bam	C8_WGSerr_r0.sorted.bam	C10_WGSerr_r0.sorted.bam	C9_WGSerr_r0.sorted.bam	C11_WGSerr_r0.sorted.bam	C12_WGSerr_r0.sorted.bam	C13_WGSerr_r0.sorted.bam	C14_WGSerr_r0.sorted.bam	C15_WGSerr_r0.sorted.bam	C16_WGSerr_r0.sorted.bam	C17_WGSerr_r0.sorted.bam
GCF_000017745.1_ASM1774v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000027125.1_ASM2712v1_genomic.fna	0	0.001407	0	0	0.000318	0.002541	0	0	0	0	0	0.002437	0.00145	0.000699	0.004025	0	0.002759	0	0	0.002601
GCF_000158395.1_ASM15839v1_genomic.fna	0.015667	0.005131	0	0.021594	0	0.005187	0.003786	0.020236	0.013277	0.012253	0.016741	0.000449	0.018768	0	0.010018	0.018304	0	0.00313	0.009007	0.000501
GCF_000163175.1_ASM16317v1_genomic.fna	0	0	0.002381	0	0	0	0	0.003235	0	0.001452	0	0	0.002271	0	0	0	0	0	0	0.001799
GCF_000163195.1_ASM16319v1_genomic.fna	7.5e-05	0	0.000325	0	0	0.001265	0	0	0	0	0	0	0.002605	0.000533	0.002771	0	0	0	0	0.001345
GCF_000167875.1_ASM16787v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000167915.2_ASM16791v2_genomic.fna	0	0.015058	0.007908	0.010089	0.007631	0.007572	0.004144	0.003791	0	0.009486	0	0	0.001478	0.007195	0.010809	0.007813	0.015803	0.011295	0.018954	0.004249
GCF_000176555.2_ASM17655v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176575.2_ASM17657v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176615.2_ASM17661v2_genomic.fna	0	0	0	0.005205	0.009302	0	0	0	0	0	0	0.002161	0.000253	0	0	0	0	0.004235	0.000475	0
GCF_000176655.2_ASM17665v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000204	0	0	0	0	0.004638	0
GCF_000188855.1_ASM18885v2_genomic.fna	0.000733	0.003853	0	0	0	0	0	0	0	0	0.004313	0	0.014791	0.002171	0.000531	0.005138	0	0.003739	0	0
