OTU	C1_WGSerr_r0.sorted.bam	C18_WGSerr_r0.sorted.bam	C19_WGSerr_r0.sorted.bam	C2_WGSerr_r0.sorted.bam	C20_WGSerr_r0.sorted.bam	C3_WGSerr_r0.sorted.bam	C4_WGSerr_r0.sorted.bam	C5_WGSerr_r0.sorted.bam	C6_WGSerr_r0.sorted.bam	C7_WGSerr_r0.sorted.bam	C8_WGSerr_r0.sorted.bam	C10_WGSerr_r0.sorted.bam	C9_WGSerr_r0.sorted.bam	C11_WGSerr_r0.sorted.bam	C12_WGSerr_r0.sorted.bam	C13_WGSerr_r0.sorted.bam	C14_WGSerr_r0.sorted.bam	C15_WGSerr_r0.sorted.bam	C16_WGSerr_r0.sorted.bam	C17_WGSerr_r0.sorted.bam
GCF_000017745.1_ASM1774v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000027125.1_ASM2712v1_genomic.fna	0	0.001573	0	0	0.000231	0.002567	0	0	0	0	0	0.00239	0.001612	0.000764	0.004034	0	0.002746	0	0	0.002539
GCF_000158395.1_ASM15839v1_genomic.fna	0.015352	0.005635	0	0.0216	0	0.004896	0.003648	0.019977	0.01308	0.012138	0.016783	0.00036	0.018707	0	0.009818	0.018489	0	0.003543	0.008986	0.00053
GCF_000163175.1_ASM16317v1_genomic.fna	0	0	0.002437	0	0	0	0	0.003221	0	0.001468	0	0	0.002387	0	0	0	0	0	0	0.001969
GCF_000163195.1_ASM16319v1_genomic.fna	0	0	0.000326	0	0	0.001276	0	0	0	0	0	0	0.00262	0.000472	0.002712	0	0	0	0	0.001253
GCF_000167875.1_ASM16787v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000167915.2_ASM16791v2_genomic.fna	0.000194	0.015156	0.007846	0.010034	0.007529	0.007518	0.004233	0.003601	0	0.0095	0	0	0.001223	0.007236	0.010801	0.007675	0.01583	0.01126	0.019096	0.003691
GCF_000176555.2_ASM17655v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176575.2_ASM17657v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176615.2_ASM17661v2_genomic.fna	0	0	0	0.005223	0.00919	0	0	0	0	0	0	0.002133	0.000321	0	0	0	0	0.004147	0.000472	0
GCF_000176655.2_ASM17665v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000312	0	0	0	0	0.004689	0
GCF_000188855.1_ASM18885v2_genomic.fna	0.000914	0.003498	0	0	0	0	0	0	0	0	0.003922	0	0.014657	0.002293	0.000637	0.005223	0	0.003763	0	0
GCF_000190815.1_ASM19081v1_genomic.fna	0.001214	0	0	0	0.000915	0	0.001336	0	0	0.00218	0	0	0.006692	0	0	0	0	0.004619	0	0.001977
