OTU	C1_WGSerr_r0.sorted.bam	C18_WGSerr_r0.sorted.bam	C19_WGSerr_r0.sorted.bam	C2_WGSerr_r0.sorted.bam	C20_WGSerr_r0.sorted.bam	C3_WGSerr_r0.sorted.bam	C4_WGSerr_r0.sorted.bam	C5_WGSerr_r0.sorted.bam	C6_WGSerr_r0.sorted.bam	C7_WGSerr_r0.sorted.bam	C8_WGSerr_r0.sorted.bam	C10_WGSerr_r0.sorted.bam	C9_WGSerr_r0.sorted.bam	C11_WGSerr_r0.sorted.bam	C12_WGSerr_r0.sorted.bam	C13_WGSerr_r0.sorted.bam	C14_WGSerr_r0.sorted.bam	C15_WGSerr_r0.sorted.bam	C16_WGSerr_r0.sorted.bam	C17_WGSerr_r0.sorted.bam
GCF_000017745.1_ASM1774v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000027125.1_ASM2712v1_genomic.fna	0	0.001384	0	0	0.001719	0.003638	0	0	0	0	0	0.002601	0.001934	0.001497	0.003506	0	0.002719	0	0	0.002248
GCF_000158395.1_ASM15839v1_genomic.fna	0.016426	0.007939	0	0.020797	0	0.006043	0.002242	0.018301	0.01458	0.019016	0.014919	0.001778	0.01853	0	0.010576	0.017067	0	0.003138	0.008987	0.001076
GCF_000163175.1_ASM16317v1_genomic.fna	0	0	0.00287	0	0	0	0	0.004189	0	0.002533	0	0	0.001455	0	0	0	0	0	0	0.001894
GCF_000163195.1_ASM16319v1_genomic.fna	0	1e-05	0.000934	0	0	0.001318	0	0	0	0.000168	0	0	0.002427	0.000582	0.002735	0	0	0	0	0.001353
GCF_000167875.1_ASM16787v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000167915.2_ASM16791v2_genomic.fna	0.001455	0.015643	0.010348	0.01015	0.010284	0.008676	0.005896	0.005234	0	0.008514	0	0.000759	0.000969	0.00791	0.012266	0.008638	0.017037	0.012147	0.018878	0.004124
GCF_000176555.2_ASM17655v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176575.2_ASM17657v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000176615.2_ASM17661v2_genomic.fna	0	0	0	0.003582	0.007993	0	0	0	0	0	0	0.0018	0.002003	0	0	0	0	0.004383	0.001156	1.8e-05
GCF_000176655.2_ASM17665v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0.000368	0	0	0.000494	0	0	0	0	0.005118	0
GCF_000188855.1_ASM18885v2_genomic.fna	0.001777	0	0	0.000391	0	0	0	0	0	0	0.005586	0	0.014651	0.001978	0.002997	0.006339	0	0.006401	0	0
GCF_000190815.1_ASM19081v1_genomic.fna	0.00016	0	0	0	0.001206	0	0.002298	0	0	0.005099	0	0	0.00517	0	0	0	0	0.005692	0	0.003446
GCF_000190835.1_ASM19083v1_genomic.fna	0.002237	0.002627	0.00694	0.014449	0.009417	0	0.008456	0.008239	0.003306	0.014865	0.015659	0.012588	0.006584	0.009804	0.004883	0.004923	0	0.007998	0.024233	0.002724
GCF_000190955.1_ASM19095v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000190995.1_ASM19099v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000193975.1_ASM19397v2_genomic.fna	0	0	0	0	0.002348	0	0	0	0	0	0	0	0.001627	0	0	0	0.00444	0	0	0
GCF_000194415.1_ASM19441v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000194685.1_ASM19468v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000219515.1_ASM21951v2_genomic.fna	0	0	0	0	0	0.000605	0	0	0	0	0	0	0	0	0	0	0	0	0.002912	0.00095
GCF_000225125.1_ASM22512v2_genomic.fna	0	0	0	0.001315	0.000457	0	0	0	0.000517	0	0	0	0	0.002173	0.005185	0	0	0	0.002365	0.001696
GCF_000225205.1_ASM22520v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000234255.2_ASM23425v3_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000241995.1_Esch_coli_E101_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000242015.1_Esch_coli_B093_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0.000295	0	0	0	0	0	0	0
GCF_000242055.1_Esch_coli_TA124_V1_genomic.fna	0	0	0.001387	0	0	0	0	0	0.000268	0	0.002483	0	0.000225	0.00083	0.000382	0	0	0	0	0
GCF_000249175.1_ASM24917v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000249535.1_ASM24953v2_genomic.fna	0	0	0	0	0	0.000463	0	0	0	0	0.002093	0.005312	0	0	0	0	0	0	0.001169	0
GCF_000249715.1_ASM24971v2_genomic.fna	0	0	0	0.001793	0	0	0	0	0.00602	0	0.004292	0	0	0	0	0	0	0	0	0
GCF_000250075.1_ASM25007v2_genomic.fna	0	0	0	0	0	0	0	0.001214	0	0	0	0	0	0.001377	0	0	0	0	0	0.0013
GCF_000250555.1_ASM25055v2_genomic.fna	0	0	0.001031	0.004228	0.000189	0.00378	0	0	0.001106	0	0	0	0	0	0.000127	0	0	0	0.002281	0
GCF_000252805.1_ASM25280v2_genomic.fna	0	0	0.000762	0	0	0	0	0	0.002783	0	0	0.001051	0	0	0.000637	0	0	0	0	0
GCF_000258145.1_ASM25814v1_genomic.fna	0	0.002565	0	0	0.000313	0	0.002001	0.003752	0	0	0	0	0	0	0	0.001164	0	0.000423	0	0
GCF_000259135.1_ECAI27.hybrid.1_genomic.fna	0	0	0	0.006282	0	0	0	0	0	0.001464	0	0	0	0	8.7e-05	0.001638	0	0	0	0
GCF_000261145.1_Esch_coli_M919_V2_genomic.fna	0.005168	0	0	0	0	0	0	0	0	0	0.007745	0.000942	0	0	0	0	0	0	0.003844	0
GCF_000264095.1_ASM26409v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000264115.1_ASM26411v1_genomic.fna	0	0	0	0.002066	0.000698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000264215.1_ASM26421v1_genomic.fna	0	0	0.004488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000264235.1_ASM26423v1_genomic.fna	0.00846	0	0.000856	0.004779	0	0.001404	0	0	0.01007	0.009998	0.002139	0	0.000593	0.000724	0	8.5e-05	0	0	0.004845	0
GCF_000284495.1_ASM28449v1_genomic.fna	0	0	0	0	0.000827	0.00067	0	0	0	0	0	0	0.000483	0	0	0	0	0	0	0
GCF_000303635.1_ASM30363v1_genomic.fna	2.3e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004115	0	0	0
GCF_000326185.1_Esch_coli_KTE109_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0.003256	0	0	0	0	0	0	0	0	0	0
GCF_000326685.1_Esch_coli_KTE138_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000332755.1_ASM33275v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000350845.1_Esch_coli_KTE28_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0.000415	0	0	0	0	0	0	0	0
